,_id,ico_phase_ended,ind_coinmarketcap,ind_cryptocompare,ind_cryptowatch,ind_ravneeticoprice,name
2522,5b40605c57c41002aa12e374,1,0,0,0,1,iMPERIUM
1010,5b40605c57c41002aa12dd8c,1,0,1,0,0,iOlite
996,5b40605c57c41002aa12dd7e,1,0,0,0,0,iPRONTO
362,5b40605c57c41002aa12db04,0,0,0,0,0,imusify
1876,5b40605c57c41002aa12e0ee,1,1,1,1,0,indaHash
1801,5b40605c57c41002aa12e0a3,1,0,0,0,0,injii
2375,5b40605c57c41002aa12e2e1,1,0,0,0,0,injoin
532,5b40605c57c41002aa12dbae,1,0,0,0,0,intimate
791,5b40605c57c41002aa12dcb1,1,1,1,0,0,invacio
838,5b40605c57c41002aa12dce0,1,0,0,0,0,ipstock 
2450,5b40605c57c41002aa12e32c,1,0,0,0,0,izibits
2411,5b40605c57c41002aa12e305,1,0,0,0,0,jNet1
1860,5b40605c57c41002aa12e0de,1,0,0,0,0,kevin.
1293,5b40605c57c41002aa12dea7,1,0,0,0,0,kubiccoin.io
2310,5b40605c57c41002aa12e2a0,1,0,0,0,0,kyber.network
585,5b40605c57c41002aa12dbe3,1,0,0,0,0,mCart Protocol
73,5b40605c57c41002aa12d9e3,1,0,0,0,0,mCoin
591,5b40605c57c41002aa12dbe9,1,0,0,0,0,miBoodle
1502,5b40605c57c41002aa12df78,1,0,0,0,0,mimic
248,5b40605c57c41002aa12da92,0,0,0,0,0,n'cloud
2401,5b40605c57c41002aa12e2fb,1,0,0,0,0,nametoken
2579,5b40605d57c41002aa12e3ad,1,0,1,0,0,openANX
2245,5b40605c57c41002aa12e25f,1,0,1,0,0,openZen
554,5b40605c57c41002aa12dbc4,1,0,0,0,0,otppay
2422,5b40605c57c41002aa12e310,1,0,0,0,0,qaazqaaz.com
744,5b40605c57c41002aa12dc82,1,0,1,0,0,redBUX
687,5b40605c57c41002aa12dc49,1,0,1,0,0,robet
332,5b40605c57c41002aa12dae6,0,0,0,0,0,roomdao
179,5b40605c57c41002aa12da4d,1,0,0,0,0,safe.ad
1302,5b40605c57c41002aa12deb0,1,0,1,0,0,savedroid
2288,5b40605c57c41002aa12e28a,1,0,0,0,0,sexService
1989,5b40605c57c41002aa12e15f,1,0,0,0,0,teamHODL
224,5b40605c57c41002aa12da7a,1,0,0,0,0,thccoin
101,5b40605c57c41002aa12d9ff,1,0,0,0,0,touch.
1924,5b40605c57c41002aa12e11e,1,0,1,0,0,trade.io
827,5b40605c57c41002aa12dcd5,1,0,0,0,0,uKit
1389,5b40605c57c41002aa12df07,1,0,0,0,0,uRother
2398,5b40605c57c41002aa12e2f8,1,0,0,0,0,uooMAG
2625,5b40605d57c41002aa12e3db,1,0,0,0,0,vDice
2217,5b40605c57c41002aa12e243,1,0,0,0,0,wardZ
473,5b40605c57c41002aa12db73,0,0,0,0,0,weicrowd
1793,5b40605c57c41002aa12e09b,1,0,0,0,0,xChainge
809,5b40605c57c41002aa12dcc3,1,0,0,0,0,ySign
385,5b40605c57c41002aa12db1b,0,0,0,0,0,yappadappadoo
2595,5b40605d57c41002aa12e3bd,1,0,0,0,0,Æternity
